id_cliente;nome;email;ddd;telefone;estado;regiao;codigo_uf
1964;Valter;valter@terra.com.br;21;988900000;Tocantins;Norte;17
1965;Iury;iury@gmail.com;21;968200000;Minas Gerais;Sudeste;31
1966;Edna;edna@gmail.com;85;988400000;Ceará;Nordeste;23
1967;Maycon;maycon@hotmail.com;31;991200000;Piauí;Nordeste;22
1968;Lionel;lionel@gmail.com;11;958800000;Rio de Janeiro;Sudeste;33
1969;Velmore;velmore@gmail.com;31;991900000;Acre;Norte;12
1970;Isabele;isabele@uol.com.br;11;964000000;Ceará;Nordeste;23
1971;Renilda;renilda@gmail.com;75;999600000;Rio Grande do Norte;Nordeste;24
1972;Jefeson;jefeson@hotmail.com;94;991500000;Piauí;Nordeste;22
1973;Laisa;laisa@hotmail.com;81;999500000;Ceará;Nordeste;23
1974;Johnn;johnn@outlook.com;19;988100000;São Paulo;Sudeste;35
1975;Janemar;janemar@gmail.com;92;981400000;Ceará;Nordeste;23
1976;Nicoli;nicoli@hotmail.com;11;983100000;São Paulo;Sudeste;35
1977;Alquimir;alquimir@gmail.com;32;999400000;Distrito Federal;Centro-Oeste;53
1978;Kauane;kauane@yahoo.com.br;19;996000000;Paraná;Sul;41
1979;Klesio;klesio@gmail.com;11;991500000;Rio Grande do Norte;Nordeste;24
1980;Sandra;sandra@hotmail.com;21;974800000;Santa Catarina;Sul;42
1981;Darlene;darlene@hotmail.com;12;981300000;Pará;Norte;15
1982;Adrhan;adrhan@hotmail.com;11;944900000;Bahia;Nordeste;29
1983;Andressa;andressa@gmail.com;11;982500000;Acre;Norte;12
1984;Ednere;ednere@yahoo.com.br;71;988200000;Distrito Federal;Centro-Oeste;53
1985;Ivyson;ivyson@terra.com.br;21;988200000;Piauí;Nordeste;22
1986;Edivan;edivan@gmail.com;94;996600000;Bahia;Nordeste;29
1987;Herve;herve@gmail.com;19;999700000;Minas Gerais;Sudeste;31
1988;Lucilla;lucilla@gmail.com;11;971500000;Ceará;Nordeste;23
1989;Johnnycley;johnnycley@gmail.com;21;982700000;Mato Grosso;Centro-Oeste;51
1990;Franciely;franciely@hotmail.com;15;997600000;Pernambuco;Nordeste;26
1991;Rhayanna;rhayanna@hotmail.com;44;999300000;Maranhão;Nordeste;21
1992;Judá;juda@gmail.com;62;996500000;São Paulo;Sudeste;35
1993;Dhislayne;dhislayne@gmail.com;18;997500000;Ceará;Nordeste;23
1994;Wendell;wendell@gmail.com;98;988400000;Amapá;Norte;16
1995;Kelren;kelren@gmail.com;11;987400000;Rio Grande do Sul;Sul;43
1996;Patrick;patrick@gmail.com;21;982000000;Mato Grosso do Sul;Centro-Oeste;50
1997;Ezequias;ezequias@outlook.com;11;989100000;Bahia;Nordeste;29
1998;Cainan;cainan@hotmail.com;81;997400000;Rio Grande do Sul;Sul;43
1999;Ibnijas;ibnijas@gmail.com;81;979000000;Alagoas;Nordeste;27
2000;Maiana;maiana@gmail.com;71;999400000;Santa Catarina;Sul;42
2001;Aryanne;aryanne@gmail.com;32;991600000;Mato Grosso;Centro-Oeste;51
2002;Theo;theo@gmail.com;51;993600000;Piauí;Nordeste;22
2003;Miguel;miguel@gmail.com;42;984100000;Mato Grosso;Centro-Oeste;51
2004;erico;erico@yahoo.com.br;71;999500000;Mato Grosso do Sul;Centro-Oeste;50
2005;Danillo;danillo@hotmail.com;71;992700000;Rio Grande do Norte;Nordeste;24
2006;Excel;excel@gmail.com;24;992900000;Roraima;Norte;14
2007;Gilcileia;gilcileia@hotmail.com;37;999300000;São Paulo;Sudeste;35
2008;Annelise;annelise@gmail.com;19;992300000;Goiás;Centro-Oeste;52
2009;Rennan;rennan@gmail.com;61;986600000;Acre;Norte;12
2010;Audemir;audemir@gmail.com;11;981900000;Tocantins;Norte;17
2011;Vivian;vivian@hotmail.com;21;993000000;Amazonas;Norte;13
2012;Wilmara;wilmara@hotmail.com;11;995700000;Sergipe;Nordeste;28
2013;Gildo;gildo@gmail.com;31;995000000;Rondônia;Norte;11
2014;Jonatan;jonatan@outlook.com;16;991600000;Amazonas;Norte;13
2015;Alessando;alessando@gmail.com;92;981400000;Acre;Norte;12
2016;Shirley;shirley@hotmail.com;11;972800000;Tocantins;Norte;17
2017;Leslie;leslie@gmail.com;11;985800000;Paraíba;Nordeste;25
2018;Oscar;oscar@gmail.com;11;975900000;Sergipe;Nordeste;28
2019;Fagner;fagner@hotmail.com;19;983700000;Piauí;Nordeste;22
2020;Lucilene;lucilene@gmail.com;11;991500000;Rio de Janeiro;Sudeste;33
2021;Cintia;cintia@outlook.com;21;988600000;São Paulo;Sudeste;35
2022;Rafaella;rafaella@hotmail.com;21;996000000;Rio de Janeiro;Sudeste;33
2023;Deilson;deilson@hotmail.com;31;998000000;Mato Grosso;Centro-Oeste;51
2024;Marylla;marylla@hotmail.com;35;988400000;Pernambuco;Nordeste;26
2025;Antoniel;antoniel@gmail.com;19;991900000;Minas Gerais;Sudeste;31
2026;Gracy;gracy@yahoo.com.br;31;984300000;Rio Grande do Sul;Sul;43
2027;Jusmar;jusmar@hotmail.com;82;981100000;Sergipe;Nordeste;28
2028;Kaue;kaue@outlook.com;11;981800000;Santa Catarina;Sul;42
2029;Ariezer;ariezer@gmail.com;18;997600000;Amazonas;Norte;13
2030;Aderaldo;aderaldo@gmail.com;11;939300000;Ceará;Nordeste;23
2031;Mailon;mailon@gmail.com;92;992300000;Goiás;Centro-Oeste;52
2032;Tharcisio;tharcisio@gmail.com;94;981400000;Pernambuco;Nordeste;26
2033;Francieli;francieli@gmail.com;51;994000000;Alagoas;Nordeste;27
2034;Deysiane;deysiane@gmail.com;85;997600000;Bahia;Nordeste;29
2035;Tacivanio;tacivanio@hotmail.com;85;987800000;Sergipe;Nordeste;28
2036;Fafabiana;fafabiana@gmail.com;19;974000000;Paraná;Sul;41
2037;Pamela;pamela@gmail.com;77;988700000;Paraná;Sul;41
2038;Lucimar;lucimar@gmail.com;11;987200000;Sergipe;Nordeste;28
2039;Layanne;layanne@gmail.com;12;996700000;Rio de Janeiro;Sudeste;33
2040;Ketlin;ketlin@gmail.com;41;995000000;Pernambuco;Nordeste;26
2041;Waldiney;waldiney@gmail.com;77;991100000;Paraíba;Nordeste;25
2042;Dieu;dieu@gmail.com;11;954600000;São Paulo;Sudeste;35
2043;Leonio;leonio@hotmail.com;11;959100000;Mato Grosso do Sul;Centro-Oeste;50
2044;Janainy;janainy@gmail.com;83;998400000;Amapá;Norte;16
2045;Ignel;ignel@hotmail.com;54;991100000;Goiás;Centro-Oeste;52
2046;Elivelton;elivelton@hotmail.com;81;996400000;Paraíba;Nordeste;25
2047;Kariny;kariny@gmail.com;47;996000000;Pernambuco;Nordeste;26
2048;Berenice;berenice@gmail.com;47;999500000;Amapá;Norte;16
2049;Ueslei;ueslei@gmail.com;11;967000000;Bahia;Nordeste;29
2050;Karina;karina@uol.com.br;19;994100000;Paraíba;Nordeste;25
2051;Irisvaldo;irisvaldo@gmail.com;11;993100000;Ceará;Nordeste;23
2052;Thalles;thalles@yahoo.com.br;31;984600000;Roraima;Norte;14
2053;Reginald;reginald@hotmail.com;49;991100000;Rio Grande do Sul;Sul;43
2054;Darci;darci@hotmail.com;41;988900000;Rio Grande do Sul;Sul;43
2055;Aecio;aecio@hotmail.com;92;981900000;Ceará;Nordeste;23
2056;Erickson;erickson@gmail.com;11;996100000;Pernambuco;Nordeste;26
2057;Bertoni;bertoni@gmail.com;85;997000000;Santa Catarina;Sul;42
2058;Luzia;luzia@gmail.com;18;982000000;Maranhão;Nordeste;21
2059;Tanilsa;tanilsa@gmail.com;21;974400000;Rio de Janeiro;Sudeste;33
2060;Aniele;aniele@gmail.com;21;974500000;Bahia;Nordeste;29
2061;Edmur;edmur@gmail.com;17;997200000;Paraíba;Nordeste;25
2062;Rosilete;rosilete@yahoo.com.br;41;987300000;Santa Catarina;Sul;42
2063;Guthierrez;guthierrez@gmail.com;21;966100000;Alagoas;Nordeste;27
2064;Marllivia;marllivia@gmail.com;31;987800000;Amapá;Norte;16
2065;Alberdan;alberdan@hotmail.com;31;992400000;Bahia;Nordeste;29
2066;Kelson;kelson@gmail.com;31;987300000;Rio de Janeiro;Sudeste;33
2067;Eveline;eveline@gmail.com;85;999100000;Goiás;Centro-Oeste;52
2068;Idoil;idoil@gmail.com;11;962900000;Paraná;Sul;41
2069;Jonilson;jonilson@hotmail.com;65;992300000;Acre;Norte;12
2070;Lúcio;lúcio@gmail.com;61;996300000;Mato Grosso;Centro-Oeste;51
2071;Joao;joao@gmail.com;11;955500000;Rio Grande do Sul;Sul;43
2072;Cely;cely@gmail.com;85;999800000;Mato Grosso;Centro-Oeste;51
2073;Hairan;hairan@hotmail.com;11;996600000;Amazonas;Norte;13
2074;Sander;sander@hotmail.com;31;993900000;Roraima;Norte;14
2075;Leonildo;leonildo@gmail.com;66;999600000;Bahia;Nordeste;29
2076;Marinaldo;marinaldo@gmail.com;71;992500000;Espírito Santo;Sudeste;32
2077;Emily;emily@gmail.com;14;998000000;Goiás;Centro-Oeste;52
2078;Joadilson;joadilson@gmail.com;84;996700000;Rio de Janeiro;Sudeste;33
2079;Laudja;laudja@gmail.com;21;987600000;Alagoas;Nordeste;27
2080;Lucielle;lucielle@gmail.com;31;983900000;Paraíba;Nordeste;25
2081;Pedro;pedro@gmail.com;31;996000000;Tocantins;Norte;17
2082;Any;any@hotmail.com;22;997800000;Minas Gerais;Sudeste;31
2083;Geber;geber@gmail.com;71;992000000;Roraima;Norte;14
2084;Ronilsa;ronilsa@gmail.com;31;999200000;Amapá;Norte;16
2085;Dyego;dyego@hotmail.com;12;991200000;Minas Gerais;Sudeste;31
2086;Walton;walton@gmail.com;31;988100000;Paraíba;Nordeste;25
2087;Maikel;maikel@hotmail.com;55;999300000;Sergipe;Nordeste;28
2088;Arbo;arbo@hotmail.com;38;992000000;Mato Grosso do Sul;Centro-Oeste;50
2089;Cassiano;cassiano@gmail.com;53;984600000;São Paulo;Sudeste;35
2090;Dalberto;dalberto@gmail.com;11;947100000;Paraíba;Nordeste;25
2091;Hermes;hermes@gmail.com;11;973100000;Rondônia;Norte;11
2092;Leo;leo@gmail.com;21;991800000;Mato Grosso do Sul;Centro-Oeste;50
2093;Tiarles;tiarles@gmail.com;98;991300000;Tocantins;Norte;17
2094;Gilles;gilles@gmail.com;11;986300000;Paraíba;Nordeste;25
2095;Meiriane;meiriane@gmail.com;62;996200000;Santa Catarina;Sul;42
2096;Malton;malton@gmail.com;84;981100000;Amapá;Norte;16
2097;Thaisy;thaisy@gmail.com;27;998900000;Acre;Norte;12
2098;Jair;jair@yahoo.com.br;11;993800000;Distrito Federal;Centro-Oeste;53
2099;Oliver;oliver@gmail.com;67;991100000;Alagoas;Nordeste;27
2100;Tatiane;tatiane@hotmail.com;11;981400000;Alagoas;Nordeste;27
2101;Ataíde;ataide@hotmail.com;11;971100000;Pará;Norte;15
2102;Aluizio;aluizio@gmail.com;91;981200000;Rondônia;Norte;11
2103;Lauricelia;lauricelia@gmail.com;65;993200000;Piauí;Nordeste;22
2104;Kayro;kayro@hotmail.com;84;999600000;Rondônia;Norte;11
2105;Neusa;neusa@uol.com.br;19;996100000;Piauí;Nordeste;22
2106;Nemilton;nemilton@hotmail.com;11;947900000;Espírito Santo;Sudeste;32
2107;Cochise;cochise@gmail.com;21;993800000;Goiás;Centro-Oeste;52
2108;Deivid;deivid@outlook.com;77;999600000;Rio Grande do Sul;Sul;43
2109;Esequias;esequias@gmail.com;86;994600000;Rio Grande do Norte;Nordeste;24
2110;Tom;tom@gmail.com;41;991800000;Santa Catarina;Sul;42
2111;Virnalie;virnalie@hotmail.com;47;999000000;Maranhão;Nordeste;21
2112;Gleisson;gleisson@gmail.com;74;991200000;Espírito Santo;Sudeste;32
2113;Emille;emille@hotmail.com;38;988100000;Rondônia;Norte;11
2114;Stefanie;stefanie@gmail.com;15;988100000;Mato Grosso do Sul;Centro-Oeste;50
2115;Adailton;adailton@gmail.com;75;998200000;Ceará;Nordeste;23
2116;Demerson;demerson@hotmail.com;83;988800000;Alagoas;Nordeste;27
2117;Jessyca;jessyca@gmail.com;81;995500000;Rondônia;Norte;11
2118;Uillian;uillian@yahoo.com.br;11;970100000;Distrito Federal;Centro-Oeste;53
2119;Ruama;ruama@hotmail.com;11;982100000;Pernambuco;Nordeste;26
2120;Moises;moises@gmail.com;31;991800000;Maranhão;Nordeste;21
2121;Glaucio;glaucio@gmail.com;95;991200000;Alagoas;Nordeste;27
2122;Uevilem;uevilem@gmail.com;41;997600000;Acre;Norte;12
2123;Conceicao;conceicao@yahoo.com.br;21;980800000;Santa Catarina;Sul;42
2124;Wellinton;wellinton@gmail.com;49;991300000;Acre;Norte;12
2125;Thome;thome@hotmail.com;33;999200000;Goiás;Centro-Oeste;52
2126;Norton;norton@hotmail.com;99;981000000;Rio Grande do Sul;Sul;43
2127;Claudemiro;claudemiro@gmail.com;73;988600000;Maranhão;Nordeste;21
2128;Lucineide;lucineide@hotmail.com;61;999600000;Distrito Federal;Centro-Oeste;53
2129;Ataenderson;ataenderson@gmail.com;92;991200000;Rondônia;Norte;11
2130;Erica;erica@gmail.com;15;996600000;Amapá;Norte;16
2131;Tainara;tainara@hotmail.com;51;995900000;Rio Grande do Norte;Nordeste;24
2132;Ahmad;ahmad@outlook.com.br;11;972600000;Acre;Norte;12
2133;Tabata;tabata@gmail.com;19;974000000;Sergipe;Nordeste;28
2134;Gladis;gladis@hotmail.com;51;991900000;Pará;Norte;15
2135;Glauciane;glauciane@gmail.com;31;994700000;Piauí;Nordeste;22
2136;Ravine;ravine@gmail.com;64;999800000;Maranhão;Nordeste;21
2137;Dominique;dominique@gmail.com;11;940300000;Mato Grosso do Sul;Centro-Oeste;50
2138;Juliane;juliane@gmail.com;41;996700000;Espírito Santo;Sudeste;32
2139;Koan;koan@gmail.com;11;988800000;Alagoas;Nordeste;27
2140;Susilaine;susilaine@gmail.com;11;995500000;Ceará;Nordeste;23
2141;Cassius;cassius@gmail.com;74;988000000;Alagoas;Nordeste;27
2142;Josenilma;josenilma@hotmail.com;74;991400000;Goiás;Centro-Oeste;52
2143;Grazieli;grazieli@gmail.com;19;984000000;Maranhão;Nordeste;21
2144;Lhorrany;lhorrany@hotmail.com;31;999800000;Sergipe;Nordeste;28
2145;Nathannie;nathannie@gmail.com;21;986700000;Bahia;Nordeste;29
2146;Denny;denny@gmail.com;11;987000000;Paraíba;Nordeste;25
2147;Hailton;hailton@gmail.com;11;971300000;Rio Grande do Sul;Sul;43
2148;Diemerson;diemerson@gmail.com;34;992100000;Rio Grande do Sul;Sul;43
2149;Alexandre;alexandre@gmail.com;65;999000000;Bahia;Nordeste;29
2150;Ewerthon;ewerthon@live.com;11;987100000;Espírito Santo;Sudeste;32
2151;Talyta;talyta@gmail.com;41;998500000;Bahia;Nordeste;29
2152;Stteffany;stteffany@gmail.com;31;973300000;Sergipe;Nordeste;28
2153;Lumena;lumena@hotmail.com;11;953500000;Minas Gerais;Sudeste;31
2154;Joice;joice@hotmail.com;85;997100000;Rondônia;Norte;11
2155;Sthellany;sthellany@hotmail.com;65;992100000;Roraima;Norte;14
2156;Kamirã;kamira@gmail.com;61;991600000;Amazonas;Norte;13
2157;Irany;irany@hotmail.com;41;999300000;Alagoas;Nordeste;27
2158;Crysthian;crysthian@gmail.com;48;998300000;Rondônia;Norte;11
2159;Ruann;ruann@gmail.com;37;998000000;Goiás;Centro-Oeste;52
2160;Lisandra;lisandra@hotmail.com;31;991700000;Piauí;Nordeste;22
2161;Roberval;roberval@gmail.com;94;996600000;Distrito Federal;Centro-Oeste;53
2162;Christilene;christilene@gmail.com;21;966700000;Sergipe;Nordeste;28
2163;Natasha;natasha@gmail.com;11;955600000;Santa Catarina;Sul;42
2164;Gleydson;gleydson@hotmail.com;85;997500000;Rio de Janeiro;Sudeste;33
2165;Christian;christian@gmail.com;31;996900000;Piauí;Nordeste;22
2166;Deisiane;deisiane@gmail.com;21;981200000;Bahia;Nordeste;29
2167;Weliton;weliton@hotmail.com;81;986700000;Distrito Federal;Centro-Oeste;53
2168;Duarte;duarte@gmail.com;11;947900000;Mato Grosso;Centro-Oeste;51
2169;Yhenni;yhenni@gmail.com;11;981100000;Rio de Janeiro;Sudeste;33
2170;Danyelle;danyelle@gmail.com;11;974200000;Mato Grosso do Sul;Centro-Oeste;50
2171;Alexandra;alexandra@yahoo.com.br;43;996600000;Amazonas;Norte;13
2172;Jaison;jaison@gmail.com;11;985500000;Pará;Norte;15
2173;Emanuela;emanuela@gmail.com;21;990000000;Ceará;Nordeste;23
2174;Heide;heide@hotmail.com;61;998500000;Paraíba;Nordeste;25
2175;Lucinete;lucinete@yahoo.com.br;11;981700000;Bahia;Nordeste;29
2176;Hygor;hygor@hotmail.com;21;972200000;Tocantins;Norte;17
2177;Claudineia;claudineia@gmail.com;45;991200000;Maranhão;Nordeste;21
2178;Edneide;edneide@gmail.com;11;994100000;Santa Catarina;Sul;42
2179;Rosi;rosi@gmail.com;21;984600000;Pará;Norte;15
2180;Ivonete;ivonete@gmail.com;11;973900000;Bahia;Nordeste;29
2181;Argila;argila@gmail.com;71;988700000;Rondônia;Norte;11
2182;Witanacy;witanacy@outlook.com;81;996600000;Bahia;Nordeste;29
2183;Raniery;raniery@gmail.com;16;996000000;Paraná;Sul;41
2184;Cleyovane;cleyovane@gmail.com;63;984000000;Rondônia;Norte;11
2185;Greice;greice@gmail.com;55;996200000;Pernambuco;Nordeste;26
2186;Priscilla;priscilla@gmail.com;11;974400000;Pernambuco;Nordeste;26
2187;Adalberto;adalberto@yahoo.com.br;11;992400000;Amazonas;Norte;13
2188;Dani;dani@gmail.com;14;999000000;Alagoas;Nordeste;27
2189;Odete;odete@gmail.com;21;983200000;Sergipe;Nordeste;28
2190;Rosana;rosana@gmail.com;11;973800000;Rio Grande do Norte;Nordeste;24
2191;Sidclei;sidclei@gmail.com;35;999300000;Mato Grosso do Sul;Centro-Oeste;50
2192;Warlley;warlley@gmail.com;91;981200000;Amapá;Norte;16
2193;Regivaldo;regivaldo@gmail.com;84;994100000;Pernambuco;Nordeste;26
2194;Kleidy;kleidy@gmail.com;91;988000000;Minas Gerais;Sudeste;31
2195;Erivelton;erivelton@hotmail.com;11;943200000;Rio Grande do Norte;Nordeste;24
2196;Ivete;ivete@gmail.com;51;999400000;Espírito Santo;Sudeste;32
2197;Warle;warle@gmail.com;31;991600000;Maranhão;Nordeste;21
2198;Mathaus;mathaus@gmail.com;21;995300000;Rondônia;Norte;11
2199;Alden;alden@hotmail.com;87;999900000;Mato Grosso do Sul;Centro-Oeste;50
2200;Michaela;michaela@hotmail.com;12;982000000;Rio de Janeiro;Sudeste;33
2201;Sthefano;sthefano@gmail.com;21;999300000;Amazonas;Norte;13
2202;Ednardo;ednardo@hotmail.com;77;992000000;Distrito Federal;Centro-Oeste;53
2203;Joãomarcos;joaomarcos@gmail.com;19;989200000;Mato Grosso;Centro-Oeste;51
2204;Tamyres;tamyres@gmail.com;11;952700000;Amapá;Norte;16
2205;Talise;talise@yahoo.com.br;21;993500000;Rio Grande do Sul;Sul;43
2206;Francinelma;francinelma@yahoo.com.br;91;999800000;São Paulo;Sudeste;35
2207;Ademir;ademir@gmail.com;11;981900000;Sergipe;Nordeste;28
2208;Jander;jander@gmail.com;34;999300000;Santa Catarina;Sul;42
2209;Adonizedeque;adonizedeque@yahoo.com.br;84;999800000;Mato Grosso do Sul;Centro-Oeste;50
2210;Joedson;joedson@hotmail.com;31;982100000;Rio Grande do Sul;Sul;43
2211;Alyne;alyne@hotmail.com;98;991000000;Sergipe;Nordeste;28
2212;Cleverson;cleverson@hotmail.com;31;998000000;Amapá;Norte;16
2213;Tuany;tuany@gmail.com;15;998200000;Espírito Santo;Sudeste;32
2214;Raniclei;raniclei@gmail.com;94;999700000;Tocantins;Norte;17
2215;Hilario;hilario@gmail.com;21;973000000;Rondônia;Norte;11
2216;Marian;marian@gmail.com;48;999800000;Rondônia;Norte;11
2217;Rolf;rolf@terra.com.br;47;988100000;Rondônia;Norte;11
2218;Natalie;natalie@gmail.com;11;987400000;Paraíba;Nordeste;25
2219;Eliazibe;eliazibe@gmail.com;41;992200000;Sergipe;Nordeste;28
2220;Taliane;taliane@gmail.com;61;983000000;Rondônia;Norte;11
2221;Witness;witness@hotmail.com;71;993800000;Piauí;Nordeste;22
2222;Elemar;elemar@gmail.com;51;981100000;Mato Grosso do Sul;Centro-Oeste;50
2223;Raudinei;raudinei@gmail.com;63;984300000;Espírito Santo;Sudeste;32
2224;Aldo;aldo@hotmail.com;62;985300000;Paraíba;Nordeste;25
2225;Lorrayne;lorrayne@gmail.com;73;998000000;Roraima;Norte;14
2226;Amauri;amauri@gmail.com;21;983300000;Tocantins;Norte;17
2227;Caique;caique@hotmail.com;11;954000000;Pará;Norte;15
2228;Jucimaria;jucimaria@gmail.com;11;974400000;Paraíba;Nordeste;25
2229;Elbertt;elbertt@outlook.com.br;27;997200000;Mato Grosso do Sul;Centro-Oeste;50
2230;Georgia;georgia@gmail.com;11;972300000;Amapá;Norte;16
2231;Andriele;andriele@gmail.com;62;992400000;Tocantins;Norte;17
2232;Wesclley;wesclley@gmail.com;85;986600000;Piauí;Nordeste;22
2233;Rosilane;rosilane@gmail.com;21;988500000;Distrito Federal;Centro-Oeste;53
2234;Ricardo;ricardo@hotmail.com;62;992200000;Rondônia;Norte;11
2235;Herbert;herbert@gmail.com;12;982900000;Amazonas;Norte;13
2236;Edelson;edelson@gmail.com;81;991600000;Sergipe;Nordeste;28
2237;Susane;susane@gmail.com;21;994600000;Rio Grande do Norte;Nordeste;24
2238;Agirlene;agirlene@gmail.com;86;999500000;Mato Grosso do Sul;Centro-Oeste;50
2239;Endreo;endreo@gmail.com;41;996900000;Distrito Federal;Centro-Oeste;53
2240;Nathallia;nathallia@gmail.com;62;994000000;Roraima;Norte;14
2241;Marília;marilia@gmail.com;51;999900000;Tocantins;Norte;17
2242;Alon;alon@gmail.com;21;998400000;Piauí;Nordeste;22
2243;Boáz;boaz@gmail.com;11;989800000;Espírito Santo;Sudeste;32
2244;Stefanni;stefanni@outlook.com;61;985800000;Pará;Norte;15
2245;Josias;josias@hotmail.com;47;988400000;Amazonas;Norte;13
2246;Helenilse;helenilse@gmail.com;68;999200000;Alagoas;Nordeste;27
2247;Lucicleide;lucicleide@gmail.com;21;980500000;Maranhão;Nordeste;21
2248;Andreya;andreya@gmail.com;99;982000000;Espírito Santo;Sudeste;32
2249;Janaina;janaina@gmail.com;12;981700000;Paraíba;Nordeste;25
2250;Thallyta;thallyta@outlook.com;11;980500000;Alagoas;Nordeste;27
2251;Elenilton;elenilton@gmail.com;27;996200000;Amapá;Norte;16
2252;Olavo;olavo@gmail.com;91;982800000;Goiás;Centro-Oeste;52
2253;Mário;mario@gmail.com;19;974100000;Tocantins;Norte;17
2254;Osório;osorio@hotmail.com;33;999900000;Amazonas;Norte;13
2255;Inara;inara@gmail.com;16;996200000;São Paulo;Sudeste;35
2256;Marionei;marionei@gmail.com;47;999900000;Ceará;Nordeste;23
2257;Arilene;arilene@gmail.com;11;951300000;Bahia;Nordeste;29
2258;Valdinei;valdinei@gmail.com;21;998000000;Rio Grande do Sul;Sul;43
2259;Raiany;raiany@gmail.com;31;995100000;Espírito Santo;Sudeste;32
2260;Markos;markos@gmail.com;85;985100000;Minas Gerais;Sudeste;31
2261;Ulyssess;ulyssess@gmail.com;27;995800000;Amazonas;Norte;13
2262;Cleiton;cleiton@gmail.com;11;967100000;Piauí;Nordeste;22
2263;Conrado;conrado@gmail.com;27;999900000;Maranhão;Nordeste;21
2264;Douglas;douglas@gmail.com;62;992000000;Tocantins;Norte;17
2265;Everaldo;everaldo@gmail.com;11;989900000;Pernambuco;Nordeste;26
2266;Hallyson;hallyson@gmail.com;21;975300000;Rondônia;Norte;11
2267;Hellora;hellora@gmail.com;61;996400000;Paraíba;Nordeste;25
2268;Jarbas;jarbas@gmail.com;62;993400000;Pará;Norte;15
2269;Laynie;laynie@gmail.com;11;945600000;Pernambuco;Nordeste;26
2270;Kayc;kayc@hotmail.com;38;999900000;Rio Grande do Norte;Nordeste;24
2271;Maiza;maiza@gmail.com;92;992100000;Mato Grosso do Sul;Centro-Oeste;50
2272;Esmael;esmael@yahoo.com.br;51;981300000;Paraíba;Nordeste;25
2273;Rihan;rihan@hotmail.com;27;996000000;Paraná;Sul;41
2274;Ketlyn;ketlyn@hotmail.com;11;966000000;Acre;Norte;12
2275;Natascha;natascha@hotmail.com;31;988800000;Piauí;Nordeste;22
2276;Virgílio;virgilio@yahoo.com.br;31;994100000;Pernambuco;Nordeste;26
2277;Herika;herika@gmail.com;61;982000000;Maranhão;Nordeste;21
2278;Luanna;luanna@hotmail.com;21;998300000;Sergipe;Nordeste;28
2279;Lilian;lilian@gmail.com;31;992200000;Santa Catarina;Sul;42
2280;Joelmir;joelmir@gmail.com;54;999800000;Goiás;Centro-Oeste;52
2281;Idebral;idebral@gmail.com;34;997600000;Santa Catarina;Sul;42
2282;Carine;carine@gmail.com;83;996000000;Amapá;Norte;16
2283;Isrrael;isrrael@gmail.com;64;981300000;Bahia;Nordeste;29
2284;Percio;percio@outlook.com;62;982800000;Rio Grande do Norte;Nordeste;24
2285;Erilaine;erilaine@yahoo.com.br;12;991300000;Maranhão;Nordeste;21
2286;Russel;russel@gmail.com;79;998400000;Acre;Norte;12
2287;Kellvis;kellvis@hotmail.com;31;991100000;Mato Grosso do Sul;Centro-Oeste;50
2288;Elvira;elvira@gmail.com;42;991000000;Minas Gerais;Sudeste;31
2289;Associação;associaçao@gmail.com;32;999400000;São Paulo;Sudeste;35
2290;Elcimar;elcimar@gmail.com;61;982400000;Bahia;Nordeste;29
2291;Marciane;marciane@yahoo.com.br;41;996700000;Mato Grosso;Centro-Oeste;51
2292;Denisson;denisson@gmail.com;69;999400000;Paraíba;Nordeste;25
2293;Ronildo;ronildo@gmail.com;11;994700000;Rio de Janeiro;Sudeste;33
2294;Adebertione;adebertione@gmail.com;21;997200000;Acre;Norte;12
2295;Jouse;jouse@gmail.com;31;992000000;Rio Grande do Norte;Nordeste;24
2296;Tainan;tainan@gmail.com;21;974900000;Bahia;Nordeste;29
2297;Telma;telma@yahoo.com.br;65;999700000;Pará;Norte;15
2298;Alynne;alynne@gmail.com;11;979500000;Mato Grosso do Sul;Centro-Oeste;50
2299;Hallan;hallan@hotmail.com;18;997300000;Maranhão;Nordeste;21
2300;Hemerson;hemerson@gmail.com;31;995600000;São Paulo;Sudeste;35
2301;Lamartine;lamartine@gmail.com;11;997100000;Paraíba;Nordeste;25
2302;Danniela;danniela@hotmail.com;81;984000000;Paraná;Sul;41
2303;Romoaldo;romoaldo@gmail.com;41;988100000;Amapá;Norte;16
2304;Saionara;saionara@yahoo.com.br;37;999000000;Alagoas;Nordeste;27
2305;Gabriele;gabriele@hotmail.com;38;998100000;Paraíba;Nordeste;25
2306;Lucia;lucia@gmail.com;21;980500000;Distrito Federal;Centro-Oeste;53
2307;Túlio;túlio@outlook.com;86;953400000;Maranhão;Nordeste;21
2308;Heleno;heleno@uol.com.br;22;999100000;Rio Grande do Sul;Sul;43
2309;Adethson;adethson@hotmail.com;81;991700000;Rio de Janeiro;Sudeste;33
2310;Wyldlanne;wyldlanne@gmail.com;85;985300000;Roraima;Norte;14
2311;Alfred;alfred@hotmail.com;11;979500000;Rondônia;Norte;11
2312;Marcela;marcela@gmail.com;85;991800000;Ceará;Nordeste;23
2313;Josimar;josimar@gmail.com;27;997000000;Bahia;Nordeste;29
2314;Andreza;andreza@hotmail.com;31;993000000;Rio Grande do Norte;Nordeste;24
2315;Emanuel;emanuel@gmail.com;43;991100000;Rondônia;Norte;11
